"_time",accountLast4,amount,currency,endTime,endpointName,endpoints,event,eventTypes,raw,request,response,responseTime,returnCode,returnCodes,routingNumber,routingNumbers,serviceName,startTime,uuid
"2026-05-09T16:01:45.000+0000",4958,37310,USD,"1778342506.213","/v1/ach/return","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",8984110a55fe4fd1160a3bc159051fbe,"{""transferId"":""ACH-628328"",""action"":""return""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R07"",""reason"":""bank_return""}",1213,R07,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778342505,"8984110a-55fe-4fd1-160a-3bc159051fbe"
"2026-05-07T21:22:52.000+0000",8266,6852,USD,"1778188972.078","/v1/ach/status","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",663fbef43335247f63b5ee6e0c807b15,"{""transferId"":""ACH-763817"",""action"":""status""}","{""status"":""settled"",""achStatus"":""completed"",""settledAt"":""2026-05-07T21:22:52Z""}",78,R04,"R01,R02,R03,R04,R07,R08,R10,R29",021000021,"021000021,111000025,091000022,026009593,122105155","payments-service",1778188972,"663fbef4-3335-247f-63b5-ee6e0c807b15"
"2026-05-09T20:19:34.000+0000",1492,15125,USD,"1778357975.143","/v1/ach/debit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",a56811c33db6fc66c8878ceaebe295b6,"{""type"":""debit"",""amount"":15125,""currency"":""USD"",""accountLast4"":""1492"",""routingNumber"":""111000025""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",1143,R01,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778357974,"a56811c3-3db6-fc66-c887-8ceaebe295b6"
"2026-05-07T16:35:42.000+0000",2224,27491,USD,"1778171742.972","/v1/ach/debit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",07359b66a0f562b67e262715c40c3e2b,"{""type"":""debit"",""amount"":27491,""currency"":""USD"",""accountLast4"":""2224"",""routingNumber"":""122105155""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",972,R01,"R01,R02,R03,R04,R07,R08,R10,R29",122105155,"021000021,111000025,091000022,026009593,122105155","payments-service",1778171742,"07359b66-a0f5-62b6-7e26-2715c40c3e2b"
"2026-05-12T07:38:12.000+0000",9440,29828,USD,"1778571492.341","/v1/ach/debit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",d24481dd66b014088e57e95689202eb9,"{""type"":""debit"",""amount"":29828,""currency"":""USD"",""accountLast4"":""9440"",""routingNumber"":""111000025""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",341,R29,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778571492,"d24481dd-66b0-1408-8e57-e95689202eb9"
"2026-05-07T03:58:50.000+0000",1047,19804,USD,"1778126330.898","/v1/ach/debit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",cdb1a468979b58f25cd1a72bd648c110,"{""type"":""debit"",""amount"":19804,""currency"":""USD"",""accountLast4"":""1047"",""routingNumber"":""026009593""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R10"",""reason"":""bank_return""}",898,R10,"R01,R02,R03,R04,R07,R08,R10,R29",026009593,"021000021,111000025,091000022,026009593,122105155","payments-service",1778126330,"cdb1a468-979b-58f2-5cd1-a72bd648c110"
"2026-05-12T01:53:08.000+0000",5964,44689,USD,"1778550788.985","/v1/ach/verify-account","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",8bcdb93b330a3d74c45f78941a39f584,"{""accountLast4"":""5964"",""routingNumber"":""111000025""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",985,R07,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778550788,"8bcdb93b-330a-3d74-c45f-78941a39f584"
"2026-05-09T10:27:08.000+0000",1499,37713,USD,"1778322428.312","/v1/ach/credit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",34dfdc98e2a3800c764850953e1d00f6,"{""type"":""credit"",""amount"":37713,""currency"":""USD"",""destinationAccountLast4"":""1499"",""routingNumber"":""021000021""}","{""status"":""pending"",""achStatus"":""submitted"",""estimatedSettlementDate"":""2026-05-10""}",312,R07,"R01,R02,R03,R04,R07,R08,R10,R29",021000021,"021000021,111000025,091000022,026009593,122105155","payments-service",1778322428,"34dfdc98-e2a3-800c-7648-50953e1d00f6"
"2026-05-05T13:52:27.000+0000",7499,32744,USD,"1777989147.937","/v1/ach/status","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",ffb6f37b8c0d9bd61af3678f1e8636ea,"{""transferId"":""ACH-229288"",""action"":""status""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",937,R01,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1777989147,"ffb6f37b-8c0d-9bd6-1af3-678f1e8636ea"
"2026-05-06T08:38:56.000+0000",2552,22232,USD,"1778056736.17","/v1/ach/verify-account","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",8607450a6bc082e016fe415fba91c7ba,"{""accountLast4"":""2552"",""routingNumber"":""091000022""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R04"",""reason"":""bank_return""}",170,R04,"R01,R02,R03,R04,R07,R08,R10,R29",091000022,"021000021,111000025,091000022,026009593,122105155","payments-service",1778056736,"8607450a-6bc0-82e0-16fe-415fba91c7ba"
"2026-05-11T12:26:49.000+0000",5224,48958,USD,"1778502409.477","/v1/ach/return","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",7d2cd5a8c3044b708ab7b1a303f2b4cd,"{""transferId"":""ACH-293263"",""action"":""return""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",477,R10,"R01,R02,R03,R04,R07,R08,R10,R29",021000021,"021000021,111000025,091000022,026009593,122105155","payments-service",1778502409,"7d2cd5a8-c304-4b70-8ab7-b1a303f2b4cd"
"2026-05-06T11:13:44.000+0000",9915,3704,USD,"1778066024.304","/v1/ach/status","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",2097e092f60b9771864e13e3f51dde87,"{""transferId"":""ACH-637144"",""action"":""status""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",304,R07,"R01,R02,R03,R04,R07,R08,R10,R29",091000022,"021000021,111000025,091000022,026009593,122105155","payments-service",1778066024,"2097e092-f60b-9771-864e-13e3f51dde87"
"2026-05-11T08:45:37.000+0000",8975,42167,USD,"1778489137.515","/v1/ach/credit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",6bb2090fd5b836bd02719134f66eaa11,"{""type"":""credit"",""amount"":42167,""currency"":""USD"",""destinationAccountLast4"":""8975"",""routingNumber"":""111000025""}","{""status"":""pending"",""achStatus"":""submitted"",""estimatedSettlementDate"":""2026-05-12""}",515,R10,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778489137,"6bb2090f-d5b8-36bd-0271-9134f66eaa11"
"2026-05-10T15:16:25.000+0000",5127,11515,USD,"1778426185.771","/v1/ach/status","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",da5d09a22a44cc833d6c3c21b180a195,"{""transferId"":""ACH-405896"",""action"":""status""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R10"",""reason"":""bank_return""}",771,R10,"R01,R02,R03,R04,R07,R08,R10,R29",091000022,"021000021,111000025,091000022,026009593,122105155","payments-service",1778426185,"da5d09a2-2a44-cc83-3d6c-3c21b180a195"
"2026-05-07T20:18:07.000+0000",7977,4079,USD,"1778185087.516","/v1/ach/verify-account","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",4d4e9c0bec61ee532852463c16cf7fcf,"{""accountLast4"":""7977"",""routingNumber"":""026009593""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",516,R01,"R01,R02,R03,R04,R07,R08,R10,R29",026009593,"021000021,111000025,091000022,026009593,122105155","payments-service",1778185087,"4d4e9c0b-ec61-ee53-2852-463c16cf7fcf"
"2026-05-10T05:42:56.000+0000",1604,1431,USD,"1778391776.409","/v1/ach/credit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",854486ddaa264e2442a48d632858c958,"{""type"":""credit"",""amount"":1431,""currency"":""USD"",""destinationAccountLast4"":""1604"",""routingNumber"":""021000021""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",409,R03,"R01,R02,R03,R04,R07,R08,R10,R29",021000021,"021000021,111000025,091000022,026009593,122105155","payments-service",1778391776,"854486dd-aa26-4e24-42a4-8d632858c958"
"2026-05-09T04:46:59.000+0000",6605,33281,USD,"1778302019.738","/v1/ach/debit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",3c37dd2d4949b1124fe4277b89c86e43,"{""type"":""debit"",""amount"":33281,""currency"":""USD"",""accountLast4"":""6605"",""routingNumber"":""111000025""}","{""status"":""pending"",""achStatus"":""submitted"",""estimatedSettlementDate"":""2026-05-10""}",738,R04,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778302019,"3c37dd2d-4949-b112-4fe4-277b89c86e43"
"2026-05-09T00:00:43.000+0000",9478,2310,USD,"1778284843.819","/v1/ach/return","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",b57a73e3aa1d0ac5a5ae08339639400e,"{""transferId"":""ACH-779949"",""action"":""return""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",819,R03,"R01,R02,R03,R04,R07,R08,R10,R29",021000021,"021000021,111000025,091000022,026009593,122105155","payments-service",1778284843,"b57a73e3-aa1d-0ac5-a5ae-08339639400e"
"2026-05-09T16:53:41.000+0000",5002,20199,USD,"1778345622.124","/v1/ach/credit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",f7955b64d0bd179a9f42fc67fef1d4d3,"{""type"":""credit"",""amount"":20199,""currency"":""USD"",""destinationAccountLast4"":""5002"",""routingNumber"":""026009593""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",1124,R04,"R01,R02,R03,R04,R07,R08,R10,R29",026009593,"021000021,111000025,091000022,026009593,122105155","payments-service",1778345621,"f7955b64-d0bd-179a-9f42-fc67fef1d4d3"
"2026-05-05T14:09:33.000+0000",3649,43305,USD,"1777990173.586","/v1/ach/verify-account","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",e791521c3d4559e3f1055cd16fab0e2c,"{""accountLast4"":""3649"",""routingNumber"":""026009593""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",586,R03,"R01,R02,R03,R04,R07,R08,R10,R29",026009593,"021000021,111000025,091000022,026009593,122105155","payments-service",1777990173,"e791521c-3d45-59e3-f105-5cd16fab0e2c"
"2026-05-06T12:39:34.000+0000",3752,44823,USD,"1778071174.557","/v1/ach/debit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",0150ddded96aa9248ab122dee608ae51,"{""type"":""debit"",""amount"":44823,""currency"":""USD"",""accountLast4"":""3752"",""routingNumber"":""021000021""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R08"",""reason"":""bank_return""}",557,R08,"R01,R02,R03,R04,R07,R08,R10,R29",021000021,"021000021,111000025,091000022,026009593,122105155","payments-service",1778071174,"0150ddde-d96a-a924-8ab1-22dee608ae51"
"2026-05-09T00:26:18.000+0000",5556,4454,USD,"1778286378.078","/v1/ach/status","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",75d9130aa23159ba3ca9a35ee21e9a44,"{""transferId"":""ACH-889238"",""action"":""status""}","{""status"":""settled"",""achStatus"":""completed"",""settledAt"":""2026-05-09T00:26:18Z""}",78,R02,"R01,R02,R03,R04,R07,R08,R10,R29",122105155,"021000021,111000025,091000022,026009593,122105155","payments-service",1778286378,"75d9130a-a231-59ba-3ca9-a35ee21e9a44"
"2026-05-06T12:08:49.000+0000",6248,17270,USD,"1778069329.557","/v1/ach/debit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",50f01f51aabd57ae6c040a137b101218,"{""type"":""debit"",""amount"":17270,""currency"":""USD"",""accountLast4"":""6248"",""routingNumber"":""021000021""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",557,R29,"R01,R02,R03,R04,R07,R08,R10,R29",021000021,"021000021,111000025,091000022,026009593,122105155","payments-service",1778069329,"50f01f51-aabd-57ae-6c04-0a137b101218"
"2026-05-10T20:33:43.000+0000",7830,7960,USD,"1778445223.73","/v1/ach/verify-account","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",74ed3342fdfed6c91daef06372d12c40,"{""accountLast4"":""7830"",""routingNumber"":""026009593""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R08"",""reason"":""bank_return""}",730,R08,"R01,R02,R03,R04,R07,R08,R10,R29",026009593,"021000021,111000025,091000022,026009593,122105155","payments-service",1778445223,"74ed3342-fdfe-d6c9-1dae-f06372d12c40"
"2026-05-09T11:29:44.000+0000",1380,3313,USD,"1778326185.124","/v1/ach/debit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",a1908649a6320c61bb0b922153add195,"{""type"":""debit"",""amount"":3313,""currency"":""USD"",""accountLast4"":""1380"",""routingNumber"":""021000021""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",1124,R01,"R01,R02,R03,R04,R07,R08,R10,R29",021000021,"021000021,111000025,091000022,026009593,122105155","payments-service",1778326184,"a1908649-a632-0c61-bb0b-922153add195"
"2026-05-07T14:32:15.000+0000",8766,17500,USD,"1778164335.675","/v1/ach/credit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",d977bf3c0f29731f59211c5e6e7fcb2e,"{""type"":""credit"",""amount"":17500,""currency"":""USD"",""destinationAccountLast4"":""8766"",""routingNumber"":""026009593""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",675,R03,"R01,R02,R03,R04,R07,R08,R10,R29",026009593,"021000021,111000025,091000022,026009593,122105155","payments-service",1778164335,"d977bf3c-0f29-731f-5921-1c5e6e7fcb2e"
"2026-05-08T12:17:09.000+0000",2659,36725,USD,"1778242629.137","/v1/ach/credit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",42fbbf19b9b573be0e92da0cf5a7a545,"{""type"":""credit"",""amount"":36725,""currency"":""USD"",""destinationAccountLast4"":""2659"",""routingNumber"":""122105155""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",137,R08,"R01,R02,R03,R04,R07,R08,R10,R29",122105155,"021000021,111000025,091000022,026009593,122105155","payments-service",1778242629,"42fbbf19-b9b5-73be-0e92-da0cf5a7a545"
"2026-05-06T06:52:12.000+0000",3044,636,USD,"1778050332.043","/v1/ach/settlement","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",f3192e4a27c9887fc857817c8a23a57d,"{""transferId"":""ACH-813967"",""action"":""settlement""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R10"",""reason"":""bank_return""}",43,R10,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778050332,"f3192e4a-27c9-887f-c857-817c8a23a57d"
"2026-05-06T23:20:14.000+0000",2170,18120,USD,"1778109614.097","/v1/ach/return","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",0a21d3ded639b152ed12f3498a6ca6b5,"{""transferId"":""ACH-969406"",""action"":""return""}","{""status"":""unknown""}",97,R07,"R01,R02,R03,R04,R07,R08,R10,R29",021000021,"021000021,111000025,091000022,026009593,122105155","payments-service",1778109614,"0a21d3de-d639-b152-ed12-f3498a6ca6b5"
"2026-05-08T12:10:38.000+0000",5538,16117,USD,"1778242238.238","/v1/ach/verify-account","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",6b493378c435a14ad8b1e09d524fd5cb,"{""accountLast4"":""5538"",""routingNumber"":""026009593""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",238,R07,"R01,R02,R03,R04,R07,R08,R10,R29",026009593,"021000021,111000025,091000022,026009593,122105155","payments-service",1778242238,"6b493378-c435-a14a-d8b1-e09d524fd5cb"
"2026-05-09T21:04:15.000+0000",3285,21989,USD,"1778360655.646","/v1/ach/debit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",57960c7c67b58b0cb666b8776fa5460b,"{""type"":""debit"",""amount"":21989,""currency"":""USD"",""accountLast4"":""3285"",""routingNumber"":""021000021""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R03"",""reason"":""bank_return""}",646,R03,"R01,R02,R03,R04,R07,R08,R10,R29",021000021,"021000021,111000025,091000022,026009593,122105155","payments-service",1778360655,"57960c7c-67b5-8b0c-b666-b8776fa5460b"
"2026-05-05T18:35:29.000+0000",5881,8789,USD,"1778006129.991","/v1/ach/credit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",d3b840dff37ba75cc9fa4b71721dc4f6,"{""type"":""credit"",""amount"":8789,""currency"":""USD"",""destinationAccountLast4"":""5881"",""routingNumber"":""091000022""}","{""status"":""pending"",""achStatus"":""submitted"",""estimatedSettlementDate"":""2026-05-06""}",991,R08,"R01,R02,R03,R04,R07,R08,R10,R29",091000022,"021000021,111000025,091000022,026009593,122105155","payments-service",1778006129,"d3b840df-f37b-a75c-c9fa-4b71721dc4f6"
"2026-05-08T10:31:32.000+0000",3074,18973,USD,"1778236293.021","/v1/ach/settlement","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",cff9e8fa0fc51e92c2ba84f5d4bd53cc,"{""transferId"":""ACH-844817"",""action"":""settlement""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R08"",""reason"":""bank_return""}",1021,R08,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778236292,"cff9e8fa-0fc5-1e92-c2ba-84f5d4bd53cc"
"2026-05-06T19:56:33.000+0000",4086,11454,USD,"1778097393.854","/v1/ach/credit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",036b8cfa6adc8eb7dce3b8f0dfec3423,"{""type"":""credit"",""amount"":11454,""currency"":""USD"",""destinationAccountLast4"":""4086"",""routingNumber"":""091000022""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",854,R08,"R01,R02,R03,R04,R07,R08,R10,R29",091000022,"021000021,111000025,091000022,026009593,122105155","payments-service",1778097393,"036b8cfa-6adc-8eb7-dce3-b8f0dfec3423"
"2026-05-06T17:15:14.000+0000",3438,29941,USD,"1778087714.727","/v1/ach/debit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",1df6db746b17089bcd40616ede50a1a5,"{""type"":""debit"",""amount"":29941,""currency"":""USD"",""accountLast4"":""3438"",""routingNumber"":""026009593""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R10"",""reason"":""bank_return""}",727,R10,"R01,R02,R03,R04,R07,R08,R10,R29",026009593,"021000021,111000025,091000022,026009593,122105155","payments-service",1778087714,"1df6db74-6b17-089b-cd40-616ede50a1a5"
"2026-05-09T20:46:04.000+0000",7177,43561,USD,"1778359565.238","/v1/ach/status","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",1814d3aa0a4944a70c59c2bc307b1977,"{""transferId"":""ACH-613874"",""action"":""status""}","{""status"":""settled"",""achStatus"":""completed"",""settledAt"":""2026-05-09T20:46:04Z""}",1238,R29,"R01,R02,R03,R04,R07,R08,R10,R29",091000022,"021000021,111000025,091000022,026009593,122105155","payments-service",1778359564,"1814d3aa-0a49-44a7-0c59-c2bc307b1977"
"2026-05-10T19:09:21.000+0000",7794,39509,USD,"1778440161.138","/v1/ach/return","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",0f6fc68801f90b5f12405f77529839a1,"{""transferId"":""ACH-527773"",""action"":""return""}","{""status"":""unknown""}",138,R04,"R01,R02,R03,R04,R07,R08,R10,R29",021000021,"021000021,111000025,091000022,026009593,122105155","payments-service",1778440161,"0f6fc688-01f9-0b5f-1240-5f77529839a1"
"2026-05-08T08:49:53.000+0000",6295,9037,USD,"1778230193.117","/v1/ach/return","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",4ffab65a8b3f2c18e0f0a605671e6d8c,"{""transferId"":""ACH-658704"",""action"":""return""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",117,R02,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778230193,"4ffab65a-8b3f-2c18-e0f0-a605671e6d8c"
"2026-05-08T00:09:11.000+0000",2932,46518,USD,"1778198951.521","/v1/ach/debit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",f4820bc47ac2f53e09625c8d0261278a,"{""type"":""debit"",""amount"":46518,""currency"":""USD"",""accountLast4"":""2932"",""routingNumber"":""111000025""}","{""status"":""pending"",""achStatus"":""submitted"",""estimatedSettlementDate"":""2026-05-09""}",521,R02,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778198951,"f4820bc4-7ac2-f53e-0962-5c8d0261278a"
"2026-05-09T19:11:06.000+0000",4536,28378,USD,"1778353866.946","/v1/ach/credit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",631e0f4415dcd3e51d21d3d3bfad72a3,"{""type"":""credit"",""amount"":28378,""currency"":""USD"",""destinationAccountLast4"":""4536"",""routingNumber"":""026009593""}","{""status"":""pending"",""achStatus"":""submitted"",""estimatedSettlementDate"":""2026-05-10""}",946,R29,"R01,R02,R03,R04,R07,R08,R10,R29",026009593,"021000021,111000025,091000022,026009593,122105155","payments-service",1778353866,"631e0f44-15dc-d3e5-1d21-d3d3bfad72a3"
"2026-05-10T08:33:24.000+0000",4862,25688,USD,"1778402004.317","/v1/ach/verify-account","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",a3a5aa8704a7477719457fc49c78d05f,"{""accountLast4"":""4862"",""routingNumber"":""026009593""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",317,R29,"R01,R02,R03,R04,R07,R08,R10,R29",026009593,"021000021,111000025,091000022,026009593,122105155","payments-service",1778402004,"a3a5aa87-04a7-4777-1945-7fc49c78d05f"
"2026-05-09T15:06:35.000+0000",4359,35244,USD,"1778339196.17","/v1/ach/verify-account","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",30d6c1bdfdf2a824894c21936fc29dec,"{""accountLast4"":""4359"",""routingNumber"":""091000022""}","{""status"":""unknown""}",1170,R29,"R01,R02,R03,R04,R07,R08,R10,R29",091000022,"021000021,111000025,091000022,026009593,122105155","payments-service",1778339195,"30d6c1bd-fdf2-a824-894c-21936fc29dec"
